sunburn	100
sunburn treatment	9
sunitinib	3
super bowl food	3
superficially scraped wound	3
supplement	77
surgeon	40
surgery on nasal sinus	3
surgical penis enlargement	2
surgical reanastomosis of vas deferens (procedure)	2
surgical repair of cranial cruciate ligament of knee	3
surgical robots	2
surgical treatment of disease	41
surgical treatment of septic abortion	3
surgically	4
survivor of rape	4
susan moores	3
susceptibility	2
svt	2
swab	5
swayback	2
sweaty hands	4
sweepstakes	3
sweepstakes and contests	2
sweet 'n low	2
sweeteners	2
sweets	31
swine flu prevention	7
swine flu transmission	2
swine flu widget	3
swiss	5
swollen lymph glands	2
swollen lymph nodes	11
symbyax	11
symptomatic epilepsy	3
symptoms of fibromyalgia	5
symptoms of stress	2
syncope attack	2
syndrome	74
syndrome piriformis	2
synephrine	2
synovial fluid	2
synovial fluid analysis	2
syrup	5
system	12
systemic	10
t-cell	3
ta - repair of tendo achilles	2
tachycardia	18
tactile memory	2
tahini	7
tai chi exercises	2
taking blood pressure	3
tall	5
tambocor	5
tamiflu children	5
tamiflu side effects	2
tamoxifen	103
tamoxifen vision problems	2
tanning	35
tanning salons	3
target	7
tartar control	2
tattoo	20
tattoo safety	3
tattooing	4
tavist	2
taxes	4
tbi	10
tear film insufficiency	2
teas	2
teen angst	2
teen athlete	3
teen boys	33
teen dating abuse	2
teen guy	2
teen pregnancy	20
teen specialist	2
teen weight loss	6
teen workout	2
teen-only doctors	2
teenage smoking	5
teenage tobacco use	2
teenager drinking	2
teeth stain	2
televisions	3
telling the truth	2
telomere	9
temperatures	3
temporal arteritis	5
temporary insomnia	2
tendonitis wrists	2
tendonitis/tendinitis	2
tends to be disorganized	3
tennis	19
tennis shoes	2
tension headache drug treatment	3
tensionless	3
teratoma	2
terbutaline sulfate	2
terrorist attacks	7
test page	3
test tube ovum fertilization	2
test urine	2
testerone role	2
testicle	5
testicle pain	6
testicular cancers	2
testicular inflammation	2
testicular injury	2
testis hydrocele	2
testosterone implants	2
testosterone injections	3
testosterone replacement	17
testosterone supplements	3
testosterone test	2
tests for colon cancer	2
tetanus infection	14
tethered endoscope	3
texas	5
texting	11
thanksgiving dinner	4
thanksgiving travel stress	2
thc	8
the biggest loser	5
the clap	7
the new food pyramid	2
the runs	4
theft	3
theory	2
therapeutic abortion procedure	4
therapeutic abortions	3
therapeutic humor	6
therapy dogs and horses	2
thermage face lift	2
thermage vs traditional	2
thermal energy	2
thighs	6
third	39
third pregnancy trimester	26
thirdhand smoke	4
thirsty	2
thoracic incision	2
thoracic pain	3
thoracic paracentesis	2
thorax ct	2
throat clearing	2
throat inflammation	2
thrombolytic - tissue plasminogen activators	10
thrombophlebitis	13
thumb dislocation	2
thymoma and thymic carcinoma treatment	8
thyroid	59
thyroid disorder	6
thyroid malignant neoplasm	7
thyroid treatment	2
tick removal	7
tietze disease	2
tiger woods knee surgery	2
tilade	6
tim bongartz	2
time managements	2
time out	5
time zone	4
tinea	13
tinea versicolor due to pityrosporum furfur	2
tinidazole	2
tiotropium bromide inhalation	2
tips for holiday stress	2
titanium dioxide	6
tm disorder	7
tmr	3
to guide	10
to improve	5
to need	74
tobacco	95
todd zwillich	13
toddler milestones	14
toenails	10
toes hammer	2
tofranil	28
toilet	14
toilet training	33
tolinase	2
tongue tumor	2
tonsillectomy and adenoidectomy (t + a)	4
too much sugar	2
too much sweating	2
tool belt	2
tooth cracked	2
tooth injuries	2
tooth veneer	2
top children's hospitals	2
topical form isotretinoin (product)	2
topiragen	4
topps meat hamburger recall	2
torn lateral meniscus	3
torsion of the testicle	2
total abdominal hysterectomy	6
total hip replacement	28
total knee joint replacement	37
total parenteral nutrition (tpn)	3
total shoulder arthroplasty	2
total thoracic esophagectomy	2
toxic diffuse goitre with exophthalmos	2
toxic effect of asbestos	2
toxic shock	6
toxicity	7
toxins	27
trabeculectomy	3
traditional medicare	2
train sickness (finding)	2
training a big dog	2
training a dog	2
training gear	2
trains	2
trance	6
trandate	3
trans fat label	2
trans ver sal	2
trans-tibiofibular amputation of lower leg	2
transcutaneous electrical nerve stimulation (tens)	2
transformed migraine	2
translocation	3
transnasal or transseptal approach	2
transplant	43
transplant immunosuppression	2
transplant of hair follicles to scalp	2
transurethral prostatectomy	3
traumatic compartment syndrome	2
traumatic dislocation of shoulder region (disorder)	2
travel immunizations	5
travel nausea	2
travel sickness	3
traveler's diarrhea	10
traveller's diarrhea	21
treamtents	5
treat acne	4
treat scleroderma	2
treat type 2 diabetes	2
treating abdominal pain	2
treating bipolar disorder	2
treating epilepsy	6
treating lice	2
treatment for depression	3
treatment of nephrolithiasis	2
treatment process	2
treatments for menopause	2
tree pose	2
trelstar	3
triazolam	2
trichomonas	2
trichomonas vaginalis	2
trichotillomania	7
trigger finger disorder	3
trigger point injection	3
triggers	37
trimming	3
triple-negative breast cancer	9
trisomy	2
trisomy 18 syndrome	2
trout - dietary	4
truncal	2
trust (behavior)	2
truvia	4
tube insertion	5
tumeric	14
tummy ache	7
tummy time	4
tunica media of vessel	4
turn off the tv	2
turned ankle	2
turp	11
tv children health	2
tv obesity	2
tv viewing	2
tweezing	2
twisted ankle	3
two month old	2
tx - kidney transplantation	4
tykerb	17
tympanic membrane repair); without ossicular chain reconstruction	2
tympanoplasties	4
tympanoplasty with antrotomy or mastoidotomy (including canalplasty	2
tympanostomy with general anesthesia (procedure)	5
type 1 diabetes trials	2
type 2 diabetes drug	4
type 2 diabetes epidemic	2
type a personality	4
type i	10
type leukemia	2
types of bipolar	2
tysabri fda	2
u.s. healthcare	2
ulcer	51
ulcer of anus	3
ulcerated	4
ulcerative colitis causes	4
ulcerative colitis meditation	2
ulcerative colitis relationship	2
ulcerativecolitis	4
ultrasonic surgical aspirator	2
ultrasonic therapy	5
ultrasound test	2
ultraviolet light	5
unable to control bladder	3
under active thyroid	2
under-eye bags	4
underactive thyroid	13
underage drinkers	3
unemployment	6
unhappy marriage	3
unintended pregnancy	2
united states environmental protection agency	4
univasc	4
universal flu vaccine	5
university of california	5
university of pittsburgh	3
unmodified insulin product	5
unpasteurized	2
unprotected sex	7
unsafe toys	4
unsaturated fat	5
unspecified genital prolapse	4
unstable or crescendo angina	14
upper gastrointestinal endoscopy	5
upright row	2
urea	4
urethral sling surgery (marshall-marchetti-krantz)	2
urinalysis	14
urinary bladder infection	2
urinary calculi	3
urinary incontinence	169
urinary infection	11
urinary problem	3
urination	39
urine test	12
urogynecologist	2
urticarias	7
usa	18
usda	25
uterine fibroid treatment	7
uterine fibroids pregnancy	4
uterine myoma	6
uteroscopy	4
uv light	6
uva rays	9
uvr	2
uvulopalatopharyngoplasty (procedure)	4
vacation	43
vaccine	223
vaccine ingredients	2
vaccine skin reaction	2
vaccine trial	2
vacuum	11
vaginal contraceptive film	2
vaginal delivery only (with or without episiotomy and/or forceps)	3
vaginal diaphragm	10
vaginal infection	12
vaginal inflammation	7
vaginal yeast infection	12
valproic acid	26
valves	2
vanadium	3
vanilla bean	2
vanity	2
vaporizers and nebulizers	2
varicella zoster virus	6
varicella-zoster virus infection	3
varices	10
varicose veins of lower extremity (disorder)	3
varicosity	3
variola virus	4
varivax	2
vasectomies	7
vasectomy	25
vasectomy for contraception	3
vater association	2
ve	13
vegan	34
vegetarian athlete	2
vegetarian resource group	2
veggie booty recall	2
vehicles	4
vein sclerotherapy	2
veins	21
venom	11
venous insufficiency	3
ventolin	8
ventricles	2
ventriculoperitoneal shunt device (physical object)	5
verelan	3
vermont	8
vernix caseosa	2
vertebral axial decompression	3
vertigo of central origin (disorder)	2
very heavy smoking history	2
very low birth weight	2
very low fat diet	2
very obese (bmi 35 to <=40)	2
vestibular	2
vibrations	2
victim of emotional abuse	2
video assisted thorascopic surgery	3
video game	8
video-assisted surgery	2
vinegar weight loss	2
violence prevention	5
violent	11
viral hepatitis a without hepatic coma (disorder)	4
viral i	2
virginia	4
virtual exercise	2
virus	179
virus disease	3
vision loss	49
vision problem	11
vision tests	3
visit	12
visual field study	2
vitamin a supplements	2
vitamin b12 measurement	2
vitamin b3	3
vitamin c	124
vitamin c benefits	2
vitamin d and calcium	2
vitamin d colon cancer	3
vitamin d deficiency	92
vitamin d infants	3
vitamin d insufficiency	23
vitamin deficiencies	3
vitamin overdose	3
vitreous	3
voice damage	2
voice hoarseness	2
voice loss	2
vomit	33
waist-hip ratio	5
waiting list	5
waking up during night	2
walk squat	6
walking	188
walking puppy on leash	2
walking technique	2
wall chest pain	3
wall eye	3
walnut	9
walter thompson	3
warfarin sensitivity	2
warm	11
warm water amoeba	2
warning signs of heart attack	2
warts and plantar warts	2
wash hands	16
washcloth	4
washing hair	5
washing vegetables	3
wasp sting-induced anaphylaxis	2
wasting of muscle	2
watchful waiting	13
water on the brain	5
water pollution	11
ways to stop smoking	2
weakness	54
wearing	7
wearing seat belt	2
webmd magazine past issues	2
weed pollen allergy	4
wegener's granulomatosis	4
weight belt	2
weight loss agents	8
weight loss and diabetes	2
weight loss for kids	6
weight loss motivation	3
weight loss pills	7
weight loss supplements	4
weight loss surgery seniors	2
weight loss tips	17
weight loss videos	3
weight machine	3
weight management health education program	3
weight measurement scales	2
weight problem	4
weight-bearing	2
well child visit	18
wellness plus	36
welts	2
west nile neuroinvasive disease	2
western diet heart risk	2
wet wrap therapy	2
wetting bed	3
what causes adhd	2
what causes premenstrual syndrome	2
what causes psoriasis	10
what do the sinuses do	2
what happens	9
wheelchairs	7
whiplash injury to neck	2
white light	2
white patches	2
white pepper	7
white sugar	4
white tea	5
wide-neck aneurysm	2
widgets	14
wii	18
wild rice	4
wild yam	2
wind symptom	2
windows	2
wine health	3
wine heart	2
winter beauty	2
winter depression	13
winter laryngitis	3
wired	2
wisconsin	4
wisdom tooth problems	4
with closure of alveolar ridge; with bone graft to alveolar ridge (includes obtaining graft)	2
with or without collection of specimen(s) by brushing or washing	7
without reconstruction (any approach)	2
women body image	3
women chest pain	2
women hiv	2
women weight gain	3
women's hostility	2
women-only groups	2
word games	3
words	13
work life balance	3
work satisfaction	2
work shift disorder	5
work-related	5
workaholic	3
working	14
working mothers	4
workout moves	5
worry	31
worry journal sleep	2
wrist	29
wrist (eg	2
wrist fracture	6
wrist pain	10
xanthan gum	34
xeloda	11
xeroderma	3
xgeva	7
yasmin	3
yasmin 28	11
yellow fever vaccination	4
yellow nails	5
yellow squash	3
young girls	2
younger	3
youth	16
zelman	42
zinc oxide ointment	4
zocor warning	2
zoster vaccine live (pf)	5
zovirax	22
zyderm	2
•	endoscopic retrograde cholangiopancreatography	2
 anaplastic	2
 and modifications	2
 aromatic	7
 artificial	15
 cancer	2
 carbohydrate-restricted	23
 congenital	7
 foot and mouth disease	2
 idiopathic	2
 long acting	9
 monoclonal	4
 non-occupational	3
 occupational	8
 off-pump	2
 secondary	2
 temporal lobe	5
 tricyclic	5
 varicella vaccine	5
 x-linked	2
"morning after pill" method of contraception	8
-pleural	5
1 month old	2
2	16
2 year old	2
4-hydroxy-3-(3-oxo-1-phenylbutyl)-	3
5 year olds	2
5-ala	2
5-htp	6
5k	4
9-11	2
: healthy living	2
a o	2
a v fistulas	4
aarp	8
aat	3
ab exercises	15
abdomen ct scan	2
abdomen endoscopy	10
abdomen endoscopy (procedure)	10
abdominal aneurysm aortic repair	4
abdominal distention	2
abdominal exercises	17
abdominal hernia wall	2
abdominal pain age 11 and younger	2
abdominal pain right side	2
abdominals	8
abdominoplasty	9
abdominoplasty and liposuction	4
ablation	14
ablation endometrial	2
abnormal fear	5
abnormal laboratory test result	2
abnormal sexual function	19
abnormal vaginal bleeding	23
abnormal: after your visit	2
abnormalities heart	7
abortifacients	2
abortion	49
abs	33
abscedens capitis perifolliculitis	2
abscess bartholin cyst	2
abscess dental	2
abstain	4
abstinence	28
abused	3
acamprosate	6
acarbose	4
accessories	4
accidental death	3
accompanied	8
accordion_box_3	11
ace inhibitors	76
acetaminophen infant	2
aching	9
aching knees	3
acinetobacter baumannii	2
aciphex	19
acl reconstruction	2
acne product	4
acne toothpaste	2
acne vulgaris	14
acog	2
acquired immune deficiency syndrome (aids) (disorder)	5
acquired immune deficiency syndrome virus	2
acrophobia	3
acsw	3
acth test	2
actiq	3
active video games	2
acupuncture points	3
acupunture	3
acute	44
acute allergic pinkeye	2
acute cholecystitis (disorder)	2
acute glomerulonephritis	2
acute heart failure	5
acute infection of sinus	5
acute inflammation of sinus	5
acute inflammatory demyelinating polyneuropathy	3
acute inflammatory facial neuropathy	2
acute insomnia	2
acute liver failure	3
acute meyloid leukemia	2
acute otitis media	18
acute pain	11
acute posthaemorrhagic anaemia	6
acute renal failure syndrome (disorder)	2
acute respiratory infections	3
acute sinusitis (disorder)	5
acute streptococcal pharyngitis	2
acute stress disorder	5
acute suppurative otitis media - tympanic membrane ruptured	3
acute swimmer's ear	7
acute uri nos	10
acyclovir	28
addictions	21
addison	2
adenocarcinoma of esophagus	5
adenovirus	5
adhd amphetamine	2
adhd and school	5
adhd research	2
adhesive capsulitis shoulder	2
adhesive strips	2
adjustment disorders	4
adjustment reaction	2
administration insulin	5
adobo sauce	2
adolescent medicine	2
adolescent psychiatry	2
adolescent smoking	3
adolescent tobacco use	2
adopting a kitten	2
adrenalin	2
adrenocorticotrophic hormone (acth) measurement	2
adult acute myelogenous leukemia	11
adult brain tumors	24
adult orthodontics	2
adult primary liver cancer treatment	4
adult swim	2
advance medical directive	2
advanced cancer	2
aerobic dance	3
after	4
after cosmetic procedure	2
age 12 and ol	2
age-related dementia	2
age-related memory impairment	73
aggressive brain cancer	2
aging dog	4
aids diagnosis	2
aids-related lymphoma	9
air contrast barium enema	4
air2trial	2
airplane travel	5
airways	10
alair system	2
alanine aminotransferase	2
albuterol	35
alcohol	357
alcohol abuse symptoms	4
alcohol insomnia	2
alcohol misuse	9
alcohol treatment	3
alcohol uses	2
alcoholic cirrhosis	12
alcoholism disorders	5
alcoholism recovery	7
aldosterone level	3
alerts and recalls	153
alfalfa sprout	5
allegra	15
allergic reaction	129
allergic reaction to tattoo ink	2
allergic triggers	2
allergies	896
allergies drug	3
allergies in dogs	2
allergy medications	11
allergy pollen	3
allergy problems	4
allergy proofing	5
allergy to avocado	2
allergy to shrimp	2
allogeneic hematopoietic stem cell transplant	3
alpha interferon	4
alpha-1 antitrypsin deficiency	2
alrex	2
als	39
altace	10
alzheimer diseases	2
alzheimer type senile dementia	2
alzheimer's disease drugs	3
alzheimer's disease stages	2
alzheimer's disease statistics	3
alzheimer's diseases	2
alzheimer's prevalence	2
alzheimer's research	4
alzheimers exercise	2
alzhemed	3
ambulance	7
ambulatory blood pressure recording	2
amenorrhea	14
american	135
american diabetes association	6
american public health association	2
americans and stress	2
amgen	14
amiloride	3
amino-terminal pro-brain natriuretic peptide	3
amlodipine	12
ammonia	5
amnest	2
amniocenteses	2
amniotic fluid	6
amphibians	2
amputation	36
amputation of ankle	4
amputation of ankle (procedure)	4
amputation of leg through ankle joints	4
amputation through metatarsal bones	2
amygdala	5
amylase	4
ana ferrer	2
anaemia due to chronic blood loss	5
anafranil	6
anal bleeding	3
anal fissure (disorder)	3
anal fissures	6
anal sphincterotomy (procedure)	2
anal ulcers	3
analgesia controlled patient	2
analgesia epidurals	2
analgesias	3
analgesic narcotic agonists	8
anaphylaxis	79
anaphylaxis food induced	5
anaphylaxis treatment	3
anatomic valve	3
and adrenalectomy)	2
and counseling (procedure)	6
and elevation	2
and more.	2
and postpartum period-active labor	2
and treatments	2
and/or feet; each additional 20 sq cm	2
and/or tympanic membrane repair); without ossicular chain reconstruction	2
andre agassi	3
andrew speaker	7
andrew speaker tb	3
androgenic steroid	2
androstadienone	2
anemia blood loss	5
anemia drugs	3
anemia sickle cell	3
anesthesiologists	2
anesthetic local techniques	2
anger and sex	2
anger outbursts	2
angio edema	2
angioedema (hive variant)	5
angiogram carotids	3
angiogram coronary	9
angiography carotid artery	3
angiography of coronary arteries	9
angiomax	3
angiopathy	5
angiotensin ii receptor blockers	12
angiotensin receptor blockers	4
angiotensin-converting enzyme inhibitor agent (product)	5
angle-closure glaucoma	5
angry words	2
ani pruritis	2
animal transmitted infectious disease	3
animals bites	2
ankle (tibiotalar and fibulotalar joints)	2
ankle disarticulation	4
ankle disarticulation (procedure)	4
ankles	6
annual checkup	9
annual exam	9
annual preventive exam	5
anomalies cardiac	7
anorexia nervosa (disorder)	3
antenatal screening	5
anterior cruciate ligament injuries	6
anterior vesicourethropexy	3
anthrax	25
anthrax causes	2
anthrax prevention	2
anti aging diet	5
anti aging skin care	2
anti-hav test	2
anti-inflammatories	8
anti-lock brakes	2
anti-mullerian hormone	2
anti-psychotic agent (product)	2
anti-seizure pills	2
anti-sense oligonucleotides	2
antianxiety agent - benzodiazepines	11
antibiotic products	3
antibiotics food animals	2
antidepressant - norepinephrine & dopamine reuptake inhibitors (ndris)	5
antidepressant drugs	12
antidepressants and weight gain	2
antidepressants genes	2
antidiarrheal	4
antifungal drugs	8
antigen prostate specific testing	2
antihyperlipidemic - bile acid sequestrants	7
antihyperlipidemic agents	4
antihypertension drugs sexual side effects	2
antineoplastic - cd20 specific recombinant monoclonal antibody agents	4
antineoplastic - radiopharmaceuticals	2
antineoplastic agents	27
antinuclear antibody test	3
antioxidants prevent cancer	2
antiperspirant ingredients	2
antiphospholipid syndrome	6
antipsychotic	20
antiretroviral - integrase inhibitors	2
antisense muscular dystrophy	2
antispasmodics	4
antithrombotics	4
antitussives	6
antonio zadra	2
anusol	2
anxiety attack	10
anxiety disorder (pdq®)	17
anxiety disorder generalize	2
anxiety insomnia	2
any method; single vessel	3
aortic aneurysm	36
aortic replacement valve	2
aortic root aneurysm	2
aortic stenosis	10
aphthous oral ulcers	3
aphthous ulcers	7
aplastic anemia	5
aponeurotomy of hand (procedure)	2
appetite	54
apple	38
apple juice	14
application of moisturizer to skin	19
apply	4
appropriate footwear	2
aprepitant	2
aranesp cancer	2
arctic sun	3
arden o'donnell	2
areola	5
arf - acute renal failure	2
arguments	5
arm	36
arm device	2
arm edema	5
armd	6
armpits	3
aromasin	22
arrested	2
arsenic rice	2
arterial hypertension	6
artery diseases	8
arthralgia of sacroiliac joint	2
arthritis in cats	2
arthritis information	6
arthritis psoriatic	5
arthritis supplements	2
arthroscopy of elbow (procedure)	2
arthroscopy of knee joint	2
artificial body parts	2
artificial cardiac pacemaker	2
artificial cornea	4
artificial heart	8
artificial tears and lubricant single agents	2
asbestos	14
ascites	12
aseptic meningitis	3
ask doctor about voltaren	2
aspartame cancer	4
aspbergers	2
asperger's syndrome	39
aspergers disorder	5
aspergillus fungus infection	3
aspiration bone marrow	4
aspiration lipectomies	2
aspiration pneumonia	6
aspirin	269
aspirin cancer	4
aspirin heart	3
aspirin heart disease	2
aspirin poisoning	2
aspirin prostate cancer	2
assess	2
assess disabilities infant	3
assess your psoriasis	2
assisted fertilization	2
assistive toys	2
asthma	802
asthma attack	59
asthma attack treatment	4
asthma gerd treatment	2
asthma headaches	2
asthma in teens	2
asthma medications	13
asthma rescue medication	2
asthma treatment	32
astrology	2
asymmetric septal hypertrophy (ash)	4
at risk for congestive heart failure	2
at risk for violence	4
athletic	6
atkins diet	32
atrial chambers	2
atrial fibrillation aldosterone	4
atrial septal defect (asd)	2
atrial septal heart defects	2
atrial septectomy or septostomy; transvenous method	9
atrioventricular node	2
atrium	4
atrophic arthritis	4
atropine	4
attention	26
attention deficit	21
attention deficit disorders with hyperactivity	2
attorney	2
attorney care health power	2
auditory tests	4
auras	2
auricular	2
auricular fibrillations	2
australia	11
autism and diet	2
autism and vaccines	3
autism measles mumps rubella	2
autism parents	2
autism speaks	3
autism vaccine	7
autistic child	4
autistic spectrum disorders	4
autoimmune disorder	10
av fistulas	4
avandia actos	2
avandia heart attack	5
avandia heart disease	3
avastin	53
avastin metastatic breast cancer	2
aveeno	2
avoiding allergy triggers	4
avr - aortic valve replacement	2
ayurvedic	3
azasan	2
b hep vaccination	2
babesiosis	5
baby baths	3
baby born premature	4
baby development month by month	2
baby development timeline	12
baby digestion	2
baby formula	24
baby hernia repair	3
baby learning	2
baby meals	2
baby nursery	2
baby nutrition	3
baby proof	6
baby rashes	4
baby sister	2
baby thermometer	3
baby walker	5
baby won't sleep	2
baby wrap	2
baby's cord blood	3
baby's crib	2
baby's sex	3
babysitting	6
back brace	2
back exercises	31
back injury	6
back pains	13
back spasms	3
back specialist	2
back sprain	5
backache symptoms	13
baclofen pump	2
bacteria in your mouth	2
bacterial antibiotic resistence	30
bacterial food poisoning (disorder)	2
bacterial infection	34
bacterial sexually transmitted diseases	2
bacterial vaginoses	2
bacterial vaginosis treatment	3
bacterial vaginosis whiff test	2
bactrim	7
bad back	2
bad dream	2
bad health habits	3
bad mood	12
bagged salads	2
bai	2
bakersfield	2
balance for life)	3
balloon angioplasty	7
ballroom dancing	2
barbeque sauce	3
barber shop	3
barbershop	2
barium enema	11
barretts esophagus	2
barrier method	4
barron banding of hemorrhoids	3
barth syndrome	2
batten disease	3
bay leaf	9
bay leaves	4
bdnf	2
beagle	3
beauty shop	2
becker's muscular dystrophy	6
beclomethasone dipropionate inhalation	3
bed bugs	15
bed turnover	2
bed wetter	2
bed-wetting	23
bedwetting alarm	10
bee	17
bee sting-induced anaphylaxis	2
beef e coli	3
beet juice	3
before and after pictures of botox	2
behavior change	9
behavior disorder	2
behavioral disorders	2
belch	2
bell palsies	2
bell's palsies	2
belly button	3
belly pain	9
below knee amputation	2
benadryl recall	3
benazepril	7
benecol	2
beneficial	2
benefits of breastfeeding	4
benefits of leading a healthy lifestyle	2
benefits of massage	2
benign essential tremor	26
benign prostatic hyperplasia treatment	3
benign prostatic hypertrophy	14
benztropine	2
benzyl alcohol	3
bereavement	31
berries	27
best	8
best shoes	2
best time to conceive	2
beta adrenergic antagonist	2
beta blockers cardiac selective	12
beta islet cells of pancreas	3
beta-adrenoceptor blocking drug	2
beta-blocking agent (substance)	2
biceps tendon	3
bicycle riding	7
big tits	2
biking	23
bilateral salpingo-oophorectomy	3
bile duct	11
bili-blanket	2
biliary	2
bilirubin light	2
bioidentical hormone replacement therapy	2
biologic	49
biopsy of thyroid	2
biopsy of thyroid gland	2
biosignature	2
bipolar affective disorder	3
bipolar disorder treatments	2
bipolar i	4
bird flu human cases	2
bird flu treatment	3
birth control effectiveness	4
birth control patch	10
birth control pills	61
birthdays	2
biscuits	2
bisphosphonates	24
bite	33
bites cats	2
biventricular cardiac pacemaker	7
black box warning	2
bladder	72
bladder augmentation	2
bladder cancer	106
bladder infection (cystitis)	3
bladder problems	10
blastomycosis	2
bleeding around the brain	2
bleeding dub dysfunctional uterine	4
bleeding from the nose	7
bleeding gums	20
bleeding out	2
blepharoplasty	16
blimpie	2
blind people	3
bloat	8
bloating	71
block dissection of axillary lymph nodes	2
blockades	2
blocked milk ducts	2
blocker	2
blocks	8
blog	9
blood bank	3
blood disorder	6
blood donor	4
blood glucose monitoring equipment	2
blood glucose testing	2
blood group a	2
blood in urine (finding)	2
blood leukocytes	2
blood lipid panel test	2
blood poisoning	5
blood pressure monitors	2
blood semen	2
blood sugar	220
blood test full count	3
blood testing	4
blood type diet	3
blood under nail	2
blood white cells	2
blow dryer	2
blow-drying	2
blueberry	28
blueberry smoothie	2
bluetooth	2
bnp	7
bnp blood test	2
board	3
bodies ear foreign	2
body	117
body building	8
body language	11
body odor	18
body scrubs	2
body shapers	2
body temperature regulation	2
body weight	13
bodybuilding	6
bone	102
bone density	114
bone density in children	2
bone density testing	3
bone graft	5
bone marrow aspiration	5
bone marrow biopsy	7
bone marrow graft	2
bone marrow transplant bmt	2
bone neoplasms	2
bone spur	5
bony spur	2
boost metabolism	5
booster	6
boots brand of warfarin sodium	2
border	3
borrelia burgdorferi infection	2
bottle feed	6
bottle feeding of patient	3
bowel ibs irritable syndrome	3
bowel incontinence unrelated to physical disorder	2
bowel resections	9
bowel syndrome irritable	3
boy	14
boyd	6
bp	8
bpa bottles	4
bpa diabetes	2
bpa soup	2
bpd	9
bph treatment	10
bppv	12
bracing	2
brain aneurysm	12
brain challenges	2
brain damage - traumatic	5
brain disorder	11
brain food	4
brain function	12
brain mri	5
brain plaque	2
brain vascular accident	2
brand name drug prices	2
brats	2
bread	45
breakfast recipes	6
breakup	3
breast - feeding	2
breast adenoma	2
breast calcification	2
breast cancer awareness month	2
breast cancer gene test	4
breast cancer risk factors	5
breast cancer surgery	18
breast cancer trials	2
breast cancer weight loss	2
breast exam	30
breast examination	4
breast fibrocystic change	2
breast fibrocystic disease	2
breast problem	2
breast pumps	3
breast reconstructive surgery	2
breast self exam	4
breast shield	2
breast tumours	2
breast-feeding schedules	2
breastfed babies	2
breastfeeding rates	2
breastfeeding support	8
breasts	26
breasts changes fibrocystic	2
breath test	3
breathing pain	3
breeding	2
brethaire	3
bridges	4
bridging exercise (regime/therapy)	4
bringing home dead animals	2
bristles	2
brittle hair	5
broad - spectrum antibiotic	2
broken elbow	6
broken elbow bone	2
broken heart syndrome	6
broken knee cap	2
broken rib	2
bronchial thermoplasty	5
bronchoconstriction	4
bronchodilator agents	2
bronchodilators therapy	2
bronchoscopy and biopsy	4
bronkaid	2
brought to you by	8
brown bag lunches	3
brown recluse spider	6
brown recluse spider bite	3
brown recluse spider poisoning	3
brown sugar	54
brucella	2
bruises contusions	4
bruit	3
brush hair	2
brushing teeth	14
bubble baths	2
bubble rubble	2
buccal	7
budesonide-formoterol	4
bug bite	4
bullying	67
bumpers	2
bundle-branch block	2
bunions	21
burkitt's lymphoma	2
burn care	5
burns chemical	3
burst	2
bus	3
business travel	2
bv test	2
by peroxidase activity (eg	2
by thoracic incision	2
bypass	35
c-diff infection	2
c-section rates	2
c-sections	6
c/o - cough	5
ca-mrsa	3
cadmium	7
cafe-au-lait spots	2
cafeteria	5
caffeine sleep problems	2
cajun seasoning	2
calamine topical	4
calan sr	2
calcaneal	2
calcaneal spur	3
calcipotriene	3
calcitriol	5
calcium channel blockers	51
calcium dietary	2
calcium pills	3
calcium sources	2
calcium stones	5
calcium supplements	27
calcium-fortified foods	2
calculated	2
california	18
calves	7
camera pill	2
campaign	6
camphor	9
campral	5
cancer and sleep problems	4
cancer blood	2
cancer breakthrough	2
cancer clinical trials	3
cancer death	3
cancer nutrition	7
cancer of penis	6
cancer of the bladder	2
cancer pain treatment	2
cancer prognosis	2
cancer spread to bone	6
cancer survival	7
cancer survivor	35
cancer symptoms	4
cancer treatment hospital	2
candida yeast infection of mouth (thrush)	15
candidates	6
canine cancer	2
canine scent detection	2
canker	3
cannabis use	45
cantaloupe	13
capecitabine	3
capers	14
capoten	12
car	26
car safety	12
carbohydrate craving	10
carbon dioxide laser	2
carbon monoxide poisoning test	2
carbonation	2
cardiac arrest	45
cardiac arrest survival	2
cardiac ct	5
cardiac dysrhythmias	2
cardiac electroversions	5
cardiac enzymes blood test	2
cardiac pacemaker	10
cardiac rehabilitation	29
cardiac revascularization with bypass anastomosis (procedure)	3
cardiac surgery	7
cardiac transplant	2
cardiac us scan	3
cardio striptease	2
cardiovascular care	2
cardiovascular disease kids	2
cardiovascular risk	11
cardioversion (procedure)	5
cardioversions external	5
cardioverter-defibrillator	4
care hospice	2
care infants	4
care ostomy	2
care postpartum	10
caregiver	121
caring	13
caring for a crying baby	4
caring infant	4
carnival food	2
carolyn o’neil	2
carotid stenosis	4
carpal tunnel decompression	2
carpal tunnel syndrome exercise	4
carrots	50
cartilage	23
cartilage semilunar	2
cast care	3
castor oil	3
cat allergies	10
cat asthma	3
cat behavior	13
cat claws	3
cat ear problems	2
cat head scans	2
cat health conditions	18
cat illnesses	5
cat kick	2
cat problems	5
cat scratching	6
cat teeth	2
cat worms	2
cataract surgeries	2
cataract symptom	4
cataracts	83
cataracts symptoms	4
catatonic	13
catheterization (procedure)	2
cause of death	3
cause of sudden weight gain	2
causes of cervical cancer	4
causes of fatigue	3
