segmental excision of breast (procedure)	3
nocturnal	3
thrombi	3
cordarone	3
catheter	3
lead poisoning	3
laparoscopic	3
listeria	3
air	3
bruise	3
noninsulin dependent	3
staph infection	3
malignant melanoma of skin	3
medicine field	3
clinical test of hearing	3
ms symptoms	3
bacterial food poisoning	3
lycopene	3
christina boufis	3
cockroach	3
sleep habits	3
ophthalmia neonatorum	3
asd2 - secundum atrial septal defect	3
non steroidal	3
simple ligature of hemorrhoid (procedure)	3
toothache (finding)	3
meniscus tear	3
lenses	3
tetanus	3
atrial septal defect of fossa ovalis	3
endocarditis	3
blood glucose measurement	3
whiteheads	3
influences	3
fb oesophagus	3
primary open-angle glaucoma	3
diabetic nerve pain	3
dental pain	3
blood tests	3
triglyceride	3
crown	3
sweat	3
fistulas	3
emotions	3
sex therapy	3
cesarian section	3
scarring	3
av fistulas	3
rheumatrex	3
correction	3
diaphragm contraception	3
infestation by bedbugs	3
simple ligature of hemorrhoid	3
grain	3
rotator cuff	3
blood pressure raising	3
clinical hearing tests	3
diaphragms	3
ruptured ear drum	3
aids disorders	3
decreased libido	3
audiogram	3
nut	3
bleed	3
toothaches	3
medication overdose	3
folic acid deficiency	3
stool softener	3
whole grain	3
human influenzas	3
abortion legal	3
eardrum perforated	3
pictures of fibromyalgia	3
blood sugar test	3
tympanic membrane perforation	3
genetic testing	3
early symptoms	3
fistulas arteriovenous	3
esophageal impaction	3
fatty liver	3
thinning hair	3
giardia duodenalis	3
lupus treatment	3
blood cells	3
morbid	3
without mention of status migrainosus	3
transplantations	3
latex allergy	3
lung function tests	3
exercises shoulder	3
diabetes type 1	10
bloated	3
symptom checker	3
giardia lamblia	3
lp - lumbar puncture	3
pharmacy	3
crohn’s disease	3
conceiving	3
bodies esophagus foreign	3
 poison sumac	3
muscle tone	3
mitral	3
dog care	3
strabismus	3
gfr	3
healthy cooking	3
intestinal wall	3
fibromyalgia syndrome	3
loose stools	3
angiotensin-converting enzyme (ace) inhibitors	3
urinary tract infection (uti)	3
paint	3
heart malformations	3
neck exercises	3
lung diseases	3
insomnias	3
dash diet	3
teenagers	3
testosterone levels	3
upper gastrointestinal endoscopy	3
vitamin a	3
arteriovenous shunt	3
vaginal yeast infection	3
rhinitides	3
hydration	3
asthma trigger	3
athletic	3
contacts	3
access vascular	3
dietary guidelines for americans	3
intestines	3
human influenza	3
acute cystitis (disorder)	3
partial cystectomy	3
intrauterine device contraception	3
immediate insertion of breast prosthesis	3
mycoplasma pneumonia	3
av graft	3
repair of umbilical hernia	3
drug treatment of disease	3
varicose veins of lower extremity	3
other desserts	3
adenocarcinoma	3
gonadal dysgenesis	3
naltrexone	3
bad cholesterol	3
observation of bleeding of nose	3
jellyfish stings	3
hpv vaccination	3
situps	3
excision of part of bladder	3
vibrator	3
replacements	3
common migraine headache	3
lower back	3
abdominal aortic aneurysm repair	3
contraception iuds	3
nonsteroidal	3
broken wrist	3
yaz 28	3
posterior tibial	3
healthy men	3
hdl cholesterol measurement	3
nonsteroidal anti inflammatory agents	3
back to school	3
karina alrich	3
imuran	3
pulmonary embolism	3
hamstring stretching	3
hba1c	3
perforation of ear drum	3
arteriovenous fistula (disorder)	3
without subcutaneous port or pump; younger than 5 years of age	3
hypothermia	3
breech presentation	3
diabetic retinal (eye) damage	3
 other plants	3
chips	3
bed rest	3
atkin's diet	3
fifth disease	3
mastectomy partial	3
toning	3
hemoglobin a1c level	3
temporomandibular joint	3
warning. follow the printed instructions you have been given with this medicine (qualifier value)	3
purpura	3
acquired immunodeficiency syndromes	3
peripheral	3
radiofrequency ablation	3
self esteem	3
solid food	3
healthy beauty	3
av grafts	3
fruit desserts	3
helmet	3
aml	3
dilation and curettage	3
uti - urinary tract infection	3
the clap	3
insomnia (disorder)	3
depressed mood	3
cavities	3
morbid obesity (disorder)	3
exercises hand	3
incontinent of stool	3
seasonal allergies	3
sudden onset	3
arteriovenous aneurysm	3
nonfat	3
herbal tea	3
systemic lupus erythematosus	3
soy beans	3
sinus pressure	3
medical	3
crossfit	3
wrist exercises	3
aortic stenosis	3
balanitis	3
nonsteroidal anti-inflammatory	3
mask of pregnancy	3
drums ear ruptured	3
accesses vascular	3
stress incontinence	3
hemorrhage nasal	3
cesarean	3
complementary and alternative medicine	3
bladder inflammation	3
non-steroidal anti-inflammatory	3
cbc	3
scarlet fever	3
closed head injury	3
weight loss tips	3
hepatitis b immunization	3
zyprexa	3
exposure	3
pituitary gland	3
gastrointestinal problems	3
topical coal tar	3
closed head injuries	3
hydrocephalus	3
oral hygiene finding	3
common warts	3
shoulder exercises	3
iron supplements	3
contraceptive diaphragm	3
transient ischemic attack	3
intrauterine device (iud) contraception	3
senior citizens	3
meningitis (disorder)	3
non-steroidal anti-inflammatory agent	3
heart attack symptoms	3
oregano	3
oa - osteoarthritis of hip	3
bladder infections	3
gastroenteritis	3
toddlers	3
ambien	3
first degree burns	3
lactase	3
pain patellofemoral syndrome	3
colostomy or skin level cecostomy	3
studied	3
adrenergic beta receptor blockaders	3
elective abortion (disorder)	3
stiff neck	3
n/a	3
adderall	3
repair of aortic aneurysm using bifurcation graft	3
sore throat symptom (non-specific)	3
flax	3
episode	3
intrauterine device contraception (finding)	3
plantar warts	3
diaphragm contraceptive	3
liver transplant	3
nutmeg	3
acute stress disorder (disorder)	3
snake bites	3
check	3
leucocythaemias	3
lumps	3
influenza due to influenza a virus subtype h1n1 (disorder)	3
blood elevations pressure	3
diet reviews	3
eyelid inflammation	3
anal itching	3
recharge	3
hcg	3
denosumab	3
itchy eyes	3
crf	3
shoe	3
lumbar puncture (procedure)	3
vegetarian foods	3
adrenergic beta antagonists	3
liver cancer	3
hpv infection	3
vaginismus	3
peanuts	3
breast problems	3
body fat	3
cluster	3
throat pain	3
pain relievers	3
human reproduction	3
sandimmune	3
health assessments	3
blood pressure rises	3
hypospadias	3
oxycontin	3
urethral meatus underneath penis	3
fertility testing	3
coq10	3
av - arteriovenous fistula	3
premenstrual dysphoric disorder	3
oral hygiene status	3
degeneration of articular cartilage of patella	3
levlen	3
mastectomies	3
audiograms	3
diet review	3
floaters	3
influenza due to influenza a virus subtype h1n1	3
immediate insertion of breast prosthesis (procedure)	3
ceasarian section	3
turp	3
abortion therapeutic	3
probable diagnosis	3
non-organic sleep disorder (disorder)	3
heart palpitations	3
breathlessness	3
vaginal delivery only (with or without episiotomy and/or forceps)	3
rice	3
stomach cramps	3
incontinent bowel	3
migraine without aura	3
hospice	3
eye infection	3
chronic kidney disease (ckd)	3
cca - cardiac catheterisation	3
language development	3
cesarian sections	3
alpha-blockers	3
body weight	3
segmental mastectomy	3
corns and calluses	3
alomide	3
morton's neuroma	3
mom	3
blood glucose test	3
av node	3
amoxicillin	3
type ii	3
neck injury	3
total cystectomy	3
flagyl	3
excision of part of breast	3
food poisoning due to salmonella	3
hearing exam	3
anticlotting agents	3
dental filling	3
drugstore	3
cancer of the prostate	3
vomits	3
bladders	3
urinary tract infectious disease (disorder)	3
femoral-popliteal artery bypass graft with vein (procedure)	3
arava	3
giardia infection	3
tooth loss	3
excision of benign lesion of scalp and neck	3
lung problems	3
gluten free	3
gallbladder inflammation	3
finding of increased blood pressure	3
weight loss diet	3
yellow jacket	3
environmental pollution	3
inderal	3
local	3
basilar artery migraine	3
toxins	3
baker's cyst	3
auditory test	3
vascular	3
easy recipe	3
mucous	3
hamstrings stretch	3
menopause symptoms	3
eye disorder	3
genitalia; lesion diameter 0.5 cm or less	3
antioxidant	3
iritis	3
shaken baby syndrome	3
giant papillary conjunctivitis	3
thr - total hip replacement	3
alpha-linolenic acid	3
sjogren's	3
bmt	3
laminectomy	3
subconjunctival hemorrhage	3
lipid panel	3
anti-acids	3
treatment for worsening disease	3
kidney diseases	3
baby food allergies	3
lumbar	3
renal dialysis	3
caesarian section	3
slow onset	3
candida	3
bowel incontinent	3
abdominal delivery	3
screening for colon cancer	3
 high-risk	3
afrin	3
calcipotriene topical	3
enuresis	3
dvt (deep vein thrombosis)	3
a v fistulas	3
renal insufficiency	3
diabetes type 2	10
complete cystectomy	3
deet	3
crying	3
hashimoto's thyroiditis	3
menactra (pf)	3
prosthetic total arthroplasty of the hip	3
kaposi's sarcoma	3
salad dressing	3
whole-wheat	3
childhood disintegrative disorder	3
weight reduction	3
morbid obesities	3
seniors' health	3
ear tubes	3
legally induced abortion - top	3
mosquito bites	3
closed fracture of metatarsal bone (disorder)	3
ritalin	3
notalgia	3
cystitis (disorder)	3
caesarean sections	3
thermometer	3
osteoarthritis of hip	3
vaginal lubrication	3
drink	3
acquired flat foot	3
cognitive development	3
perforation of tympanic membrane	3
roux-en-y gastric	3
relax	3
bypass surgery	3
terminal illness	3
total resection of urinary bladder	3
low fat recipes	3
bartholin gland cyst	3
waist measurement	3
stretching exercises	3
partial seizure	3
circumcision adult	3
foreign body in esophagus (disorder)	3
insoluble fiber	3
a v fistula	3
celiac sprue	3
paget's disease of bone	3
influenza a (h1n1)	3
brain damage - traumatic (disorder)	3
ongoing treatment	3
improve memory	3
foreign body in oesophagus	3
chronic kidney insufficiency	3
receding gums	3
abortions therapeutic	3
nasal polyp	3
multivitamins	3
fertility tests	3
c section	3
partial mastectomy (procedure)	3
crohn disease	3
urethral infection	3
essential hypertension	3
chewing	3
repair of aortic aneurysm using bifurcation graft (procedure)	3
epistaxis	3
with intractable migraine	3
prostate-specific antigen (psa) level	3
cobalamin	3
dilatation and curettage	3
arterio-venous fistula	3
chondropathia patellae	3
without mention of intractable migraine without mention of status migrainosus	3
scoliosis	3
strains	3
regional	3
arteriovenous fistula	3
foodily	3
brain injuries traumatic	3
colon cancers	3
with vein; femoral-anterior tibial	3
dyspareunia	3
odor	3
mucous membrane; lesion diameter over 2.0 cm	3
canadian medicaments	3
hormonal disorders	3
osteoporosis fracture	3
chondroitin	3
shoulder dislocation	3
iliotibial band syndrome	3
bypass graft	3
acquired immuno-deficiency syndromes	3
breast pain	3
excision of malignant lesion of trunk	3
aggressive	3
femoropopliteal reversed vein bypass graft	3
genetic	3
heartburn triggers	3
human flu	3
amyotrophic lateral sclerosis (als)	3
decreased bone density	3
ringworm of the foot	3
giardia intestinalis	3
tuna	3
dermatological - glucocorticoid	3
thyroid disease	3
analgesia	3
endoscopic ultrasonographies	3
tension	3
carolyn jung	3
exercises neck	3
multiple	3
acute swimmer's ear	3
community acquired pneumonia	3
tetracycline	3
herbal remedy	3
nasal bleed	3
blocked	3
spastic colon	3
sanguis	3
alocril	3
enlarged prostate	3
cat	3
closed fracture	3
lesion	3
nifedipine	3
internet	3
dopamine	3
dislocations	3
probiotic	3
quadricep stretch	3
ostectomy of calcaneus for spur	3
membrane rupture tympanic	3
fast	3
detox diet	3
manic depressive	3
furuncle	3
stools	3
sudden cardiac death	3
sprain neck	3
ovaries	3
feeding catheter	3
non-steroidal anti-inflammatory drug	3
cystectomy radical	3
bowel resections	3
pregnancy hormones	3
hav	3
paralyzed	3
allergic reaction symptoms	3
bumps	3
abortion elective	3
candida yeast infection of mouth (thrush)	3
chronic fatigue syndrome	3
clindamycin	3
hearing examination (procedure)	3
faecal incontinence	3
cpr	3
renal	3
homeopathy	3
epistaxis (disorder)	3
pristiq	3
eardrum rupture	3
hospital-acquired infection	3
ribs	3
snacks	3
osteoarthritis hips	3
pet health	3
excision of benign lesion of scalp and neck (procedure)	3
down's syndrome	3
intestinal infection due to e. coli	3
bipolar 1	3
leucocythemias	3
elective abortion	3
x syndrome	3
corn	3
hand exercises	3
birth defects testing	3
adult acute myeloid leukemia	3
pcos	3
fats	3
analgesics	3
observation of vomiting	3
spondylolisthesis	3
monitor	3
clot	3
lipitor	3
extensive	3
weight loss program	3
actinic keratoses	3
cycle	3
including intestine anastomosis	3
vertebrae	3
stomach ache	3
basal body temperature measurement for detection of ovulation	3
ice cream	3
fibromyalgia pain	3
fistula arteriovenous	3
hangover	3
roux en y gastric bypass	3
upper endoscopy	3
family fitness	3
valerian	3
extremities lower varicose vein	3
cervical sprain	3
peanut allergy	3
extremities lower varicose veins	3
exercise hands	3
herpes labialis	3
edamame	3
acute stress disorder	3
exams hearing	3
stool incontinence	3
antiinflammatory agents	3
hepatitis a vaccination	3
degenerative joint disease of knee	3
probiotic supplements	3
phthisis	3
methicillin-resistant staphylococcus aureus	3
duct	3
meds	3
partial urinary cystectomy (procedure)	3
osteoarthritis hip	3
broken finger	3
iddm - insulin-dependent diabetes mellitus	3
premature menopause	3
exantham	3
iron deficiency anaemia syndrome	3
maturity onset diabetes mellitus	3
heart disease symptoms	3
drops	3
influenzas	3
neck sprains	3
toe fracture	3
hypercholesterolemia	3
reaction	3
ect	3
repetitive	3
vitamin b12 deficiency	3
penis size	3
diet shakes	3
pain in throat	3
heartburn symptoms	3
thrombophlebitis	3
ear	3
nec in icd9cm	3
abdominal aneurysm aortic repair	3
quick weight loss	3
nonsteroidal anti-inflammatory drugs (nsaids)	3
cystectomy	3
nonsteroidal antiinflammatory	3
brown fat	3
heart disease risk	3
iliotibial band	3
use medication	3
bleeding nose	3
teeth whitening	3
concussion with no loss of consciousness (disorder)	3
incontinence faecal	3
retinopathy	3
prenatal	3
abdominal aneurysms aortic repair	3
expectorants	3
overactive thyroid gland	3
systemic sympathomimetic decongestants	3
vv - varicose veins of leg	3
starting process	3
repair of aneurysm of abdominal aorta (procedure)	3
neurotransmitter	3
cesarean section (procedure)	3
simple ligature of haemorrhoid	3
drum ear perforation	3
tick removal	3
segmental	3
new treatments	3
segmental excision of breast	3
rheumatologist	3
armpit	3
partial excision of bladder	3
amblyopia	3
bondage	3
mirena	3
ssri	3
patellae chondromalacia	3
bone marrow transplantation	3
lavender	3
fingers	3
sleep aids	3
radical cystectomy (procedure)	3
lung infection	3
premature baby	3
bleeding from nose (finding)	3
chondromalacia of patella (disorder)	3
nasal haemorrhage	3
temper tantrums	3
children health	3
blood thinners	3
strattera	3
lasik	3
syncope	3
sprain of ligament of knee joint	3
painful urination	3
blood pressure monitoring	3
crolom	3
 major	3
peritonitis	3
self-exam	3
hernias	3
upper gi endoscopy	3
membrane perforation	3
varicose veins of the leg (non-specific)	3
measle	3
involuntary stool	3
fb esophagus	3
skin irritation	3
histamine	3
wellness and lifestyle	3
high blood cholesterol	3
probably	3
hair loss in women	3
rupture eardrum	3
calamine topical	3
closed head	3
sarcoidosis	3
bloat	3
cholesterol screening	3
target heart rate	3
plavix	3
surgical	3
venous access device	3
ingrown nail	3
human papillomavirus vaccines	3
gross stress reaction	3
blood thinner	3
prescription medicines	3
caregiver	3
human immunodeficiency virus	3
cancer prevention	3
sore throats	3
finding of bleeding of nose	3
incontinence stool	3
tofu	3
open fracture of metatarsal bone	3
chlamydial infection	3
management	3
insomnia disorders	3
hydrogen peroxide	3
medical procedures	3
metoclopramide hcl	3
breast cancer treatment	3
dyspnea	3
necks sprained	3
chronic depression	3
uses	3
afib	3
non steroidal anti inflammatory agents	3
tender points	3
segmentectomies	3
rotavirus	3
meals	3
rectal	3
urinate	3
chest ct scan	3
vomiting symptoms	3
scooting	3
multiple myeloma and other plasma cell neoplasms	3
back pain relief	3
athletes	3
femoral-popliteal artery bypass graft with vein	3
cloudy	3
septicemia	3
ert	3
calluses	3
human papillomavirus 18	3
tobacco use	3
enteritis	3
hydrocortisone	3
thrombocytopenia	3
stomatitis	3
soluble fiber	3
blood pressure elevation	3
total hip	3
overeat	3
anti-clotting drugs	3
pelvic adhesions	3
epiglottitis	3
without subcutaneous port or pump; age 5 years or older	3
iliotibial band friction syndrome	3
heart arrhythmias	3
shingles - zostavax	3
arteriovenous grafts	3
wrist exercises (regime/therapy)	3
urinary disorder	3
odontalgias	3
hyperglycemia	3
cranial	3
auditory tests	3
cow's milk allergy	3
bladder structure	3
atrial septal defect within oval fossa	3
vitamin d deficiency	3
ephedra	3
insulin-dependent diabetes without complication	3
menstrual abnormalities	3
myelodysplastic/myeloproliferative diseases	3
sjogren's syndrome	3
closed fracture of metatarsal bone	3
fits	3
pain over the back	3
elevation blood pressure	3
grippe	3
generic	3
tick	3
cesarean deliveries	3
hypertrophic cardiomyopathy	3
blood increasing pressure	3
brain trauma	3
hernia repair umbilical	3
pain in back	3
high-protein diet	3
heart disease prevention	3
mastectomy segmental	3
nephrectomy	3
decreased sex drive	3
multiple sclerosis treatment	3
bridging exercises	3
impaired cognition	3
mercury	3
teen drinking	3
drum ear ruptured	3
acute disorders stress	3
urinating	3
object in the esophagus	3
chest ct	3
give	3
acute crisis reaction	3
flavonoids	3
total hip arthroplasty	3
whole grain food	3
mallet toe	3
shingles treatment	3
outbreaks	3
legal abortion (finding)	3
tourette's disorder	3
stretching hamstring	3
polycythemia vera	3
peroneal artery or other distal vessels	3
amitiza	3
attacks	3
intestinal diverticula	3
finger injury	3
acute pain	3
early pregnancy symptoms	3
clap	3
acquired immune deficiency syndrome	3
osteochondrosis	3
palliative care	3
defibrillation	3
sleep problem	3
stem cells (progenitor cells)	3
eye irritation	3
albuterol	3
kidney dialysis	3
contraceptives diaphragm	3
bodybuilding	3
solar keratosis	3
obstructive sleep apnea	3
perforated eardrum	3
depression treatments	3
arteriovenous	3
blood elevates pressure	3
basilar migraines	3
individual hearing examination	3
family planning	3
repair of umbilical hernia (procedure)	3
pain in throat (finding)	3
penile (disorder)	3
bulging disc	3
neck sprain (disorder)	3
snack food	3
blackheads	3
effervescent	3
shoulder exercises (regime/therapy)	3
lower	3
cookie	3
bone marrow transplant (bmt)	3
jogging	3
2 asd - secundum atrial septal defect	3
fad diet	3
exercise shoulder	3
obesity (disorder)	3
diagnosed	3
sti	3
levora	3
infant food	3
cbt	3
medical tests	3
deficiency	3
condyle and plateau; medial or lateral compartment	3
recurrent major depressive episodes	3
b vitamins	3
caesarean section (c-section) delivery	3
delayed insertion of breast prosthesis (procedure)	3
non-steroidal anti-inflammatory agent (substance)	3
pulmonary edema	3
overview of surgical procedure	3
system	3
pain syndrome	3
freezing	3
manic	3
bee stings	3
incontinence of feces (finding)	3
treadmill	3
chemical burn	3
closed head traumas	3
haemodialysis access site status	3
eardrum perforation	3
corona	3
low sodium diet	3
head traumas	3
mattresses	3
total hip replacement (procedure)	3
adolescent pregnancy	3
chives	3
parenteral nutrition	3
orencia	3
bowels: incontinent	3
basilar artery	3
soft drinks	3
spinal canal narrowing	3
cs - caesarean section	3
pesticides	3
oral hygiene observation	3
quadriceps stretching	3
intrauterine device (iud)	3
incontinence bowel	3
xenical	3
price	3
abortion legally induced	3
vertebrobasilar migraine	3
amevive	3
maturity onset diabetes	3
 omega-6	3
exercises shoulders	3
atrial septal defect within oval fossa (disorder)	3
sh - serum hepatitis	3
drug abuse	3
online drugstores	3
whole grains	3
leucocythemia	3
screening for breast cancer	3
endoscopic	3
aspiration	3
amalgam	3
renal transplant	3
bleeding from nose	3
calf	3
niacin	3
spread	3
resistant	3
foreign body in esophagus	3
dentalgia	3
fallopian tubes	3
spinal compression fracture	3
beer belly	3
nose bleeds	3
healthy lifestyle	3
mitral valve	3
sleep walking	3
incontinence of feces	3
thrombus (morphologic abnormality)	3
hiccoughs	3
hamstring stretching (procedure)	3
repair of aneurysm of abdominal aorta	3
contraception coil	3
cpk	3
bladder control problems	3
migraines vertebrobasilar	3
spurs	3
hypomania	3
second degree burn	3
blood pressure increase	3
depression information	3
anaemias	3
finding of vomiting	3
symptoms of depression	3
oral hygiene status (observable entity)	3
trying to get pregnant	3
kava kava	3
onions	3
human immunodeficiency virus (hiv)	3
diuretic	3
fissure	3
total hip replacement procedure	3
community	3
social anxiety disorder	3
black widow spider	3
abrasion	3
legally induced abortion (disorder)	3
knee replacement surgery	3
spinal fusion surgery	3
escherichia coli	3
tympanic membrane	3
pain and sleep	3
brain damage - traumatic	3
bowel incontinence	3
overactive bladder	3
stretch marks	3
over-the-counter	3
tiredness	3
blood pressure elevated	3
metronidazole	3
asd ii - secundum atrial septal defect	3
hemodialysis access site status (observable entity)	3
toys	3
piriformis syndrome	3
support group	3
personality disorder	3
closed fracture metatarsal	3
worms	3
single vertebral segment; lumbar	3
eye disorders	3
varicose veins of lower extremity (disorder)	3
depo-provera	3
bowel resection	3
patch	3
arteriovenous graft (morphologic abnormality)	3
tumors	3
postoperative	3
nonpenetrating	3
haemodialysis access status	3
tumeric	3
insomnia disorder	3
feeding tubes	3
lithobid	3
marriage counseling	3
cellular phone	3
glycemic index	3
segmental mastectomies	3
nitrogen	3
haemorrhoids	3
gad	3
living will	3
the pill	3
nsaid - non-steroidal anti-inflammatory drug	3
sore throat symptom	3
kidney transplant	3
disseminated	3
total resection of urinary bladder (procedure)	3
endoscopic ultrasonography	3
bone infection	3
female condoms	3
arteriovenous fistula (morphologic abnormality)	3
granulomatous enteritis	3
acute cystitis	3
eye pain	3
semen	3
excision of lesion of lip (procedure)	3
auditory acuity evaluation	3
osteoarthritis of hip (disorder)	3
migraine symptoms	3
hepatic (or liver) function panel	3
ingrown toenail	3
increased	3
mucous membrane; lesion diameter 1.1 to 2.0 cm	3
basilar migraine	3
shaving of epidermal or dermal lesion	3
basilar-type	3
wheat allergy	3
increased protein diet	3
hemodialysis access status	3
incontinence of stool	3
arginine	3
nevi	3
vomiting symptom	3
delayed insertion of breast prosthesis	3
nardil	3
pseudofolliculitis barbae	3
urinary tract infectious disease	3
adult adhd	3
contraception emergency	3
legal abortion	3
low fat diet	3
folic acid deficiency anemia	3
exercise shoulders	3
auditory testing	3
perforation	3
cystic acne	3
lentigines	3
got	3
problem	3
labor stage	3
total resection of bladder	3
deliveries	3
sex problems	3
cryosurgery	3
red wine	3
exercise tips	3
close head injury	3
vertebroplasty	3
traumatic brain	3
chd	3
influenza in human	3
human papillomavirus 16	3
topical	3
lactic acid	3
perforation of eardrum	3
liver damage	3
neck sprained	3
anger management	3
abdominal disorder	3
foot injury	3
exanthemata	3
late onset diabetes	3
bananas	3
tryptophan	3
sleep paralysis	3
nasal hemorrhage	3
 first	3
hep a	3
exercise neck	3
h1n1 flu (swine flu)	3
cesarean sections	3
carb	3
eye strain	3
antacid	3
aricept	3
acrochordons	3
autoimmune deficiency syndrome	3
flu syndrome	3
contraceptive iud in situ	3
adults with adhd	2
exercise moves.	2
hydatid mole	2
temporomandibular joint pain syndrome	2
electrolyte panel	2
complete cystectomy with ureteroileal or sigmoid bladder	2
ostomy	2
home pregnancy test	2
hydrocele testicles	2
breast feedings	2
unsalted butter	2
low fat diet education (procedure)	2
alcoholic intoxication	2
benign prostatic hyperplasia	2
fluticasone	2
mind-body therapy	2
domestic ill-treatment	2
chronic illness	2
pictures of arthritis	2
plants	2
idiopathic steatorrhea	2
inner ear infection	2
blood platelet	2
tea tree oil	2
crohn s	2
castor oil	2
ortho tri-cyclen (28)	2
umbilical hernia treatment	2
tinea versicolor	2
hepatitis b: after your visit	2
senokot	2
laser surgery	2
limited resection mastectomy	2
symptoms of the common cold	2
sex during pregnancy	2
chemicals eye injuries	2
surgical procedure	2
down s syndrome	2
nasal packing for control of hemorrhage (procedure)	2
natural family planning	2
pityriasis versicolor	2
nasal sympathomimetic decongestants (intranasal)	2
ammonia dermatitis	2
ulnar deviation of the wrist (finding)	2
fracture of face bones	2
fms	2
transmetatarsal amputation (procedure)	2
worried	2
birth	2
abdominal pain in pregnancy	2
stevens johnson syndrome	2
hypnotherapy	2
compression fracture of vertebral column (disorder)	2
medication errors	2
heart valve repair	2
levaquin	2
current chronological age (observable entity)	2
animation	2
oblique abdominals	2
antineoplastic chemotherapy regimen	2
helicobacter pylori	2
leukemia morphology	2
local anaesthetic epidural block	2
intermittent self-catheterize	2
bottle	2
infidelity	2
spinal cord injury	2
foot ringworm	2
zits	2
synthroid	2
alesse	2
green bell pepper	2
indoor cycling	2
icd	2
will	2
premature delivery	2
hysterectomy procedure vaginal	2
bone thinning	2
weed	2
kidney transplants	2
haematocrit - pcv	2
ca - cancer of colon	2
migraine aura without headache	2
electroversions	2
spirometry (procedure)	2
whole foods	2
tenex	2
orthotics	2
mosquito	2
acute angle-closure glaucoma	2
burn - lesion	2
animal dander	2
cutaneous eruptions	2
serum	2
disease recovery	2
roundworms	2
kava	2
healthy meals	2
bartholin's gland cyst	2
implantable venous access port	2
ovulate	2
opium derivatives	2
enteritis and gastroenteritis presumed infectious	2
recurring dreams	2
adults attention deficit disorders	2
insertion of non-tunneled centrally inserted central venous catheter; age 5 years or older	2
cancer-related fatigue	2
leukotriene modifiers	2
sas - sleep apnea syndrome	2
sprain back	2
dairy desserts	2
lotronex	2
cuff	2
aripiprazole	2
tylectomy	2
diabetic gastroparesis	2
adrenergic beta-receptor	2
german measles	2
gardnerella vaginitis	2
achilles tendon rupture	2
creatinine clearance	2
cutaneous eruption (morphologic abnormality)	2
dairy product intolerance	2
heart replacement valve	2
overweight teen	2
short sighted	2
processed meat	2
alrex	2
pitocin	2
second trimester (qualifier value)	2
zantac	2
cervical malignant neoplasm	2
sport	2
disease sexually transmitted	2
temporomandibular disorders	2
sexual activity	2
nodule	2
anterior vesicourethropexy	2
periodontal	2
total hip replacement surgery	2
iron levels	2
testicular hydrocele	2
metatarsal fracture	2
hearing test abnormal (finding)	2
closure of anal fistula	2
adhd diet	2
micatin	2
short term memory loss	2
cataract surgery	2
coli e infection	2
ptb - pulmonary tuberculosis	2
occupational therapy	2
herbal supplements	2
naps	2
breathing pain	2
zometa	2
bad breath - halitosis	2
conization	2
gastrointestinal (gi) bleeding	2
weight loss plateau	2
good	2
allergic skin reaction	2
pulmonary consumptions	2
fetal presentation	2
decision point	2
epipen	2
acute bacterial inflammation of external ear	2
neuropathies	2
deep	2
bladder enlargement	2
high-risk pregnancy	2
sleep-disordered	2
screentime	2
anemia in neoplastic disease (disorder)	2
artificial sweeteners	2
post term pregnancy	2
obese teens	2
seroquel xr	2
injection of steroid into knee joint	2
enteritis regional	2
cla	2
required vaccinations	2
not for resuscitation	2
longsighted	2
lateral	2
cervix conization	2
with dissection and preservation of facial nerve	2
bran	2
snake venom causing toxic effect	2
viral: after your visit	2
nonpenetrating head injuries	2
contact ulcers	2
radial deviation of the wrist	2
relieve nerve pain	2
tonsillaris angina	2
abscedens capitis perifolliculitis	2
seizure disorder	2
diet plan	2
ferritin test	2
cellulite	2
curry	2
achilles tendon	2
chest press	2
anal ulcer	2
influenza symptoms	2
scratchy throat	2
flat stomach	2
chemical eye burn	2
chronic myelogenous leukemia	2
skin growth	2
single interspace	2
compression fracture spinal	2
sudden infant death syndrome	2
care infants	2
hemorrhagic stroke	2
menisci	2
numbers	2
adhd medications	2
adhesive strip	2
freckles	2
blockers	2
blurred vision	2
baby care	2
irritant contact dermatitis due to contact with urine and/or feces	2
deviated septum	2
sleeping with back pain	2
bitter orange	2
fingers fracture	2
bursitis of hip (disorder)	2
hysterectomy vaginal	2
chemical eye injury	2
spinal or lateral recess stenosis])	2
decubitus pressure sore	2
ablations cardiac	2
metformin	2
family wellness	2
guillain-barre syndrome (disorder)	2
raised blood pressure	2
pediatrician	2
vaginal hydrocele	2
aortic	2
elidel	2
cutaneous tag	2
staples surgical	2
hemophilia (disorder)	2
dystrophy	2
receptor blockaders	2
intestinal disease	2
affective bipolar disorder	2
attention deficit disorder adult	2
manage	2
pictures of atrial fibrillation	2
generalized	2
weight loss supplement	2
peppermint oil	2
snake bite (morphologic abnormality)	2
conversion of cardiac rhythm	2
bed bugs bites	2
syphilis	2
scratch to cornea	2
caregivers	2
deficiency potassium	2
manual pelvic examination	2
surgical treatment of anal fistula (fistulectomy/fistulotomy); second stage	2
haemorrhage	2
lose weight fast	2
non medication/surgical treatment of disease	2
dementias	2
medical decision aid	2
snores	2
diabetic nephropathy	2
hypermetropia (disorder)	2
chest cold	2
tensionless	2
pillow	2
laparoscopic-assisted vaginal hysterectomy	2
paget's disease of breast	2
coronary angiography	2
or iv	2
lyme's disease	2
tsh	2
grades	2
